Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ST PATRICK'S GREEN,"1,590,000","1,097.93","1,448",May-21,ST. PATRICK'S ROAD,Resale,Strata,102,"15,588",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
JADE RESIDENCES,"1,225,000",731.95,"1,674",May-21,LEW LIAN VALE,Resale,Strata,68,"18,015",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
ROBINSON SUITES,"1,215,000",495.14,"2,454",May-21,ROBINSON ROAD,Resale,Strata,46,"26,413",-,Apartment,1,Freehold,01,Core Central Region,31 to 35
TURQUOISE,"2,741,000","2,088.22","1,313",May-21,COVE DRIVE,Resale,Strata,194,"14,129",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
RIVER ISLES,"1,500,000","1,496.2","1,003",May-21,EDGEDALE PLAINS,Resale,Strata,139,"10,791",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
PATERSON SUITES,"4,449,000","1,679.18","2,650",May-21,PATERSON ROAD,Resale,Strata,156,"28,519",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
GOODVIEW APARTMENTS,"1,030,000","1,291.68",797,May-21,LORONG 8 GEYLANG,Resale,Strata,120,"8,583",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
HILLVIEW GREEN,"1,360,000","1,323.97","1,027",May-21,HUME AVENUE,Resale,Strata,123,"11,057",-,Condominium,1,999 yrs lease commencing from 1883,21,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,770,000","1,227.1","1,442",May-21,KEPPEL BAY VIEW,Resale,Strata,114,"15,526",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
OASIS @ ELIAS,"1,060,000","1,270.15",835,May-21,ELIAS ROAD,Resale,Strata,118,"8,983",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
LIVIA,"1,120,000","1,259.39",889,May-21,PASIR RIS GROVE,Resale,Strata,117,"9,573",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
SOMMERVILLE PARK,"3,500,000","1,948.28","1,796",May-21,FARRER DRIVE,Resale,Strata,181,"19,337",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
THE WATER EDGE,"680,000",462.85,"1,469",May-21,LORONG 38 GEYLANG,Resale,Strata,43,"15,814",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE PIER AT ROBERTSON,"3,200,000","1,786.82","1,791",May-21,MOHAMED SULTAN ROAD,Resale,Strata,166,"19,277",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
COSTA RHU,"3,400,000","2,238.91","1,519",May-21,RHU CROSS,Resale,Strata,208,"16,346",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
PANDAN VALLEY,"3,808,318","3,272.26","1,164",May-21,PANDAN VALLEY,Resale,Strata,304,"12,527",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
ONE DUSUN RESIDENCES,"830,000",527.44,"1,574",May-21,JALAN DUSUN,Resale,Strata,49,"16,939",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
PARC RIVIERA,"678,000",462.85,"1,465",May-21,WEST COAST VALE,Resale,Strata,43,"15,767",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,06 to 10
TERRENE AT BUKIT TIMAH,"850,000",527.44,"1,612",May-21,JALAN JURONG KECHIL,Resale,Strata,49,"17,347",-,Condominium,1,999 yrs lease commencing from 1885,21,Rest of Central Region,01 to 05
THE INTERLACE,"1,410,000","1,044.11","1,350",May-21,DEPOT ROAD,Resale,Strata,97,"14,536",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
LUMIERE,"1,707,840",979.52,"1,744",May-21,MISTRI ROAD,Resale,Strata,91,"18,767",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,41 to 45
ESTELLA GARDENS,"990,000","1,291.68",766,May-21,FLORA ROAD,Resale,Strata,120,"8,250",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
ROBINSON SUITES,"1,200,000",484.38,"2,477",May-21,ROBINSON ROAD,Resale,Strata,45,"26,667",-,Apartment,1,Freehold,01,Core Central Region,16 to 20
TREE HOUSE,"1,480,000","1,248.62","1,185",May-21,CHESTNUT AVENUE,Resale,Strata,116,"12,759",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,11 to 15
76 SHENTON,"1,080,000",592.02,"1,824",May-21,SHENTON WAY,Resale,Strata,55,"19,636",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,11 to 15
LE CONNEY PARK,"1,318,888","1,184.04","1,114",May-21,LORONG L TELOK KURAU,Resale,Strata,110,"11,990",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
D'LOTUS,"1,035,000",807.3,"1,282",May-21,LORONG AMPAS,Resale,Strata,75,"13,800",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
ROBERTSON 100,"2,260,000","1,151.75","1,962",May-21,ROBERTSON QUAY,Resale,Strata,107,"21,121",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
HIGH OAK CONDOMINIUM,"1,080,000","1,011.82","1,067",May-21,TOH TUCK ROAD,Resale,Strata,94,"11,489",-,Condominium,1,99 yrs lease commencing from 1996,21,Rest of Central Region,01 to 05
THE VENUE RESIDENCES,"1,280,000",850.36,"1,505",May-21,TAI THONG CRESCENT,Resale,Strata,79,"16,203",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
ECO,"770,000",581.26,"1,325",May-21,BEDOK SOUTH AVENUE 3,Resale,Strata,54,"14,259",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
SHERWOOD TOWER,"1,200,000","1,420.85",845,May-21,JALAN ANAK BUKIT,Resale,Strata,132,"9,091",-,Apartment,1,99 yrs lease commencing from 1976,21,Rest of Central Region,16 to 20
HIGH PARK RESIDENCES,"758,888",592.02,"1,282",May-21,FERNVALE ROAD,Resale,Strata,55,"13,798",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
DOVER PARKVIEW,"1,550,000","1,248.62","1,241",May-21,DOVER RISE,Resale,Strata,116,"13,362",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,01 to 05
TURQUOISE,"3,178,150","2,088.22","1,522",May-21,COVE DRIVE,Resale,Strata,194,"16,382",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
PARC OLYMPIA,"958,000","1,022.58",937,May-21,FLORA DRIVE,Resale,Strata,95,"10,084",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
THE CENTRIS,"1,660,000","1,700.71",976,May-21,JURONG WEST CENTRAL 3,Resale,Strata,158,"10,506",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,16 to 20
KINGSFORD WATERBAY,"875,000",678.13,"1,290",May-21,UPPER SERANGOON VIEW,Resale,Strata,63,"13,889",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"1,145,000",850.36,"1,346",May-21,UPPER SERANGOON VIEW,Resale,Strata,79,"14,494",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
NIN RESIDENCE,"1,080,000",850.36,"1,270",May-21,PHENG GECK AVENUE,Resale,Strata,79,"13,671",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,11 to 15
THE MARQ ON PATERSON HILL,"13,300,000","3,089.27","4,305",May-21,PATERSON HILL,Resale,Strata,287,"46,341",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
THE MEYERISE,"5,200,000","2,055.92","2,529",May-21,MEYER ROAD,Resale,Strata,191,"27,225",-,Condominium,1,Freehold,15,Rest of Central Region,26 to 30
CITYSCAPE @FARRER PARK,"1,375,000",968.76,"1,419",May-21,MERGUI ROAD,Resale,Strata,90,"15,278",-,Condominium,1,Freehold,08,Rest of Central Region,01 to 05
SELETAR PARK RESIDENCE,"600,000",527.44,"1,138",May-21,SELETAR ROAD,Resale,Strata,49,"12,245",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
HILLVIEW REGENCY,"1,050,000","1,130.22",929,May-21,BUKIT BATOK EAST AVENUE 2,Resale,Strata,105,"10,000",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,16 to 20
LATITUDE,"6,350,000","2,766.35","2,295",May-21,JALAN MUTIARA,Resale,Strata,257,"24,708",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
EAST MEADOWS,"1,330,000","1,356.26",981,May-21,TANAH MERAH KECHIL ROAD,Resale,Strata,126,"10,556",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,01 to 05
PARC VERA,"928,000",871.88,"1,064",May-21,HOUGANG STREET 32,Resale,Strata,81,"11,457",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
MIRAGE TOWER,"1,250,000",570.49,"2,191",May-21,KIM SENG ROAD,Resale,Strata,53,"23,585",-,Condominium,1,Freehold,09,Core Central Region,26 to 30
TANGERINE GROVE,"1,560,000","1,194.8","1,306",May-21,PAYA LEBAR CRESCENT,Resale,Strata,111,"14,054",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
PARADISE PALMS,"1,620,000","1,151.75","1,407",May-21,DUNMAN ROAD,Resale,Strata,107,"15,140",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SUNRISE GARDENS,"988,888","1,280.92",772,May-21,SUNRISE AVENUE,Resale,Strata,119,"8,310",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
TURQUOISE,"4,702,500","3,735.11","1,259",May-21,COVE DRIVE,Resale,Strata,347,"13,552",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,06 to 10
SEASCAPE,"4,500,000","2,174.33","2,070",May-21,COVE WAY,Resale,Strata,202,"22,277",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,06 to 10
ASTON MANSIONS,"965,000","1,140.98",846,May-21,LORONG 42 GEYLANG,Resale,Strata,106,"9,104",-,Apartment,1,99 yrs lease commencing from 1995,14,Rest of Central Region,01 to 05
SKIES MILTONIA,"580,000",484.38,"1,197",May-21,MILTONIA CLOSE,Resale,Strata,45,"12,889",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
ARDMORE II,"6,250,000","2,023.63","3,089",May-21,ARDMORE PARK,Resale,Strata,188,"33,245",-,Condominium,1,Freehold,10,Core Central Region,31 to 35
WHITEHAVEN,"1,660,000","1,151.75","1,441",May-21,PASIR PANJANG ROAD,Resale,Strata,107,"15,514",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
DUCHESS RESIDENCES,"2,770,000","1,463.9","1,892",May-21,DUCHESS AVENUE,Resale,Strata,136,"20,368",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
WESTCOVE CONDOMINIUM,"930,000","1,119.46",831,May-21,WEST COAST CRESCENT,Resale,Strata,104,"8,942",-,Condominium,1,99 yrs lease commencing from 1995,05,Outside Central Region,01 to 05
SOPHIA HILLS,"1,130,000",570.49,"1,981",May-21,MOUNT SOPHIA,Resale,Strata,53,"21,321",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
LE REGAL,"495,000",365.98,"1,353",May-21,GEYLANG ROAD,Resale,Strata,34,"14,559",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SIGNATURE PARK,"1,428,000","1,054.87","1,354",May-21,TOH TUCK ROAD,Resale,Strata,98,"14,571",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
THE SIXTH AVENUE RESIDENCES,"1,786,000",968.76,"1,844",May-21,SIXTH AVENUE,Resale,Strata,90,"19,844",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
NEWTON 18,"1,748,000",925.7,"1,888",May-21,NEWTON ROAD,Resale,Strata,86,"20,326",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
SUNSHINE LOFT,"950,000",721.19,"1,317",May-21,LORONG L TELOK KURAU,Resale,Strata,67,"14,179",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
MARINA ONE RESIDENCES,"4,283,433","1,582.31","2,707",May-21,MARINA WAY,Resale,Strata,147,"29,139",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
FLO RESIDENCE,"925,000","1,011.82",914,May-21,PUNGGOL FIELD WALK,Resale,Strata,94,"9,840",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE VISION,"1,305,000",904.18,"1,443",May-21,WEST COAST CRESCENT,Resale,Strata,84,"15,536",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,26 to 30
ONE LEICESTER,"1,880,000","1,291.68","1,455",May-21,LEICESTER ROAD,Resale,Strata,120,"15,667",-,Condominium,1,Freehold,13,Rest of Central Region,06 to 10
CASA MERAH,"1,700,000","1,539.25","1,104",May-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,143,"11,888",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,06 to 10
TURQUOISE,"3,207,910","2,088.22","1,536",May-21,COVE DRIVE,Resale,Strata,194,"16,536",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
VIZ AT HOLLAND,"1,400,000",818.06,"1,711",May-21,QUEENSWAY,Resale,Strata,76,"18,421",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
RIVER ISLES,"1,260,000","1,420.85",887,May-21,EDGEDALE PLAINS,Resale,Strata,132,"9,545",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
WATERVIEW,"1,240,000","1,130.22","1,097",May-21,TAMPINES AVENUE 1,Resale,Strata,105,"11,810",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
MI CASA,"1,200,000","1,280.92",937,May-21,CHOA CHU KANG AVENUE 3,Resale,Strata,119,"10,084",-,Condominium,1,99 yrs lease commencing from 2008,23,Outside Central Region,01 to 05
BUCKLEY 18,"2,688,888","1,517.72","1,772",May-21,BUCKLEY ROAD,Resale,Strata,141,"19,070",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
LUMIERE,"1,060,000",624.31,"1,698",May-21,MISTRI ROAD,Resale,Strata,58,"18,276",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,26 to 30
D'LEEDON,"1,710,000","1,076.4","1,589",May-21,LEEDON HEIGHTS,Resale,Strata,100,"17,100",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
DOUBLE BAY RESIDENCES,"1,328,000","1,270.15","1,046",May-21,SIMEI STREET 4,Resale,Strata,118,"11,254",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
MANDARIN GARDENS,"1,770,000","1,571.54","1,126",May-21,SIGLAP ROAD,Resale,Strata,146,"12,123",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
ESTELLA GARDENS,"860,000",936.47,918,May-21,FLORA ROAD,Resale,Strata,87,"9,885",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
KINGSFORD . HILLVIEW PEAK,"675,000",516.67,"1,306",May-21,HILLVIEW RISE,Resale,Strata,48,"14,063",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
ESPADA,"1,445,000",688.9,"2,098",May-21,ST. THOMAS WALK,Resale,Strata,64,"22,578",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
THE LAKESHORE,"1,325,000","1,184.04","1,119",May-21,JURONG WEST STREET 41,Resale,Strata,110,"12,045",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,11 to 15
REFLECTIONS AT KEPPEL BAY,"1,680,000","1,001.05","1,678",May-21,KEPPEL BAY VIEW,Resale,Strata,93,"18,065",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,11 to 15
SUITES @ PAYA LEBAR,"610,000",409.03,"1,491",May-21,UPPER PAYA LEBAR ROAD,Resale,Strata,38,"16,053",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
PARC OLYMPIA,"660,000",656.6,"1,005",May-21,FLORA DRIVE,Resale,Strata,61,"10,820",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
THE CAPE,"1,800,000",968.76,"1,858",May-21,AMBER ROAD,Resale,Strata,90,"20,000",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE MAYLEA,"1,770,000","1,205.57","1,468",May-21,PASIR PANJANG ROAD,Resale,Strata,112,"15,804",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
# 1 SUITES,"660,000",559.73,"1,179",May-21,LORONG 20 GEYLANG,Resale,Strata,52,"12,692",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
EIGHT RIVERSUITES,"1,930,000","1,356.26","1,423",May-21,WHAMPOA EAST,Resale,Strata,126,"15,317",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,21 to 25
VOLARI,"2,910,000","1,323.97","2,198",May-21,BALMORAL ROAD,Resale,Strata,123,"23,659",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE MAKENA,"2,150,000","1,291.68","1,664",May-21,MEYER ROAD,Resale,Strata,120,"17,917",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
TERRENE AT BUKIT TIMAH,"2,700,000","1,550.02","1,742",May-21,JALAN JURONG KECHIL,Resale,Strata,144,"18,750",-,Condominium,1,999 yrs lease commencing from 1885,21,Rest of Central Region,01 to 05
BLISS RESIDENCES,"1,020,000",839.59,"1,215",May-21,JALAN MASJID,Resale,Strata,78,"13,077",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
POLLEN & BLEU,"1,528,000",871.88,"1,753",May-21,FARRER DRIVE,Resale,Strata,81,"18,864",-,Condominium,1,99 yrs lease commencing from 2012,10,Core Central Region,01 to 05
NATHAN PLACE,"2,120,000","1,130.22","1,876",May-21,NATHAN ROAD,Resale,Strata,105,"20,190",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SPOTTISWOODE 18,"1,345,000",656.6,"2,048",May-21,SPOTTISWOODE PARK ROAD,Resale,Strata,61,"22,049",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
KOVAN MELODY,"1,400,000","1,227.1","1,141",May-21,KOVAN ROAD,Resale,Strata,114,"12,281",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,11 to 15
PARKSHORE,"2,600,000","1,636.13","1,589",May-21,TANJONG RHU ROAD,Resale,Strata,152,"17,105",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
BOTANIQUE AT BARTLEY,"750,000",516.67,"1,452",May-21,UPPER PAYA LEBAR ROAD,Resale,Strata,48,"15,625",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"760,000",592.02,"1,284",May-21,FERNVALE ROAD,Resale,Strata,55,"13,818",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
THE OCEANFRONT @ SENTOSA COVE,"2,568,000","1,711.48","1,500",May-21,OCEAN DRIVE,Resale,Strata,159,"16,151",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
PANDAN VALLEY,"2,650,000","2,185.09","1,213",May-21,PANDAN VALLEY,Resale,Strata,203,"13,054",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
EBONY MANSIONS,"1,555,000","1,194.8","1,301",May-21,LORONG M TELOK KURAU,Resale,Strata,111,"14,009",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
VILLA MARINA,"1,350,000","1,496.2",902,May-21,JALAN SEMPADAN,Resale,Strata,139,"9,712",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
SUNFLOWER REGENCY,"968,000","1,151.75",840,May-21,LORONG 20 GEYLANG,Resale,Strata,107,"9,047",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PALMERA RESIDENCE,"1,310,000","1,528.49",857,May-21,LORONG N TELOK KURAU,Resale,Strata,142,"9,225",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
BARTLEY RIDGE,"1,568,000","1,033.34","1,517",May-21,MOUNT VERNON ROAD,Resale,Strata,96,"16,333",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
NEWTON LODGE,"2,460,000","1,506.96","1,632",May-21,NEWTON ROAD,Resale,Strata,140,"17,571",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
TIERRA VUE,"2,100,000","1,453.14","1,445",May-21,ST. PATRICK'S ROAD,Resale,Strata,135,"15,556",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
BAYSHORE PARK,"1,268,000","1,173.28","1,081",May-21,BAYSHORE ROAD,Resale,Strata,109,"11,633",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,21 to 25
DORMER PARK,"4,050,000","2,346.55","1,726",May-21,JERVOIS ROAD,Resale,Strata,218,"18,578",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
SAVANNAH CONDOPARK,"1,269,000","1,453.14",873,May-21,SIMEI RISE,Resale,Strata,135,"9,400",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
COSTA DEL SOL,"1,530,000","1,237.86","1,236",May-21,BAYSHORE ROAD,Resale,Strata,115,"13,304",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,06 to 10
CHANTILLY RISE,"1,108,000",947.23,"1,170",May-21,HILLVIEW AVENUE,Resale,Strata,88,"12,591",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
TEMBELING COURT,"1,220,000",818.06,"1,491",May-21,TEMBELING ROAD,Resale,Strata,76,"16,053",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
GARDENVISTA,"1,810,000","1,323.97","1,367",May-21,DUNEARN ROAD,Resale,Strata,123,"14,715",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,01 to 05
FLORIDIAN,"4,100,000","2,346.55","1,747",May-21,BUKIT TIMAH ROAD,Resale,Strata,218,"18,807",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
ASCENTIA SKY,"2,450,000","1,819.12","1,347",May-21,ALEXANDRA VIEW,Resale,Strata,169,"14,497",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,11 to 15
URBAN VISTA,"675,000",538.2,"1,254",May-21,TANAH MERAH KECHIL LINK,Resale,Strata,50,"13,500",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
WATER PLACE,"1,620,000","1,216.33","1,332",May-21,TANJONG RHU ROAD,Resale,Strata,113,"14,336",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,06 to 10
BAYOU RESIDENCE,"1,100,000",936.47,"1,175",May-21,UPPER PAYA LEBAR ROAD,Resale,Strata,87,"12,644",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
SAVANNAH CONDOPARK,"1,010,000","1,227.1",823,May-21,SIMEI RISE,Resale,Strata,114,"8,860",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
SOUTHAVEN II,"1,025,000",818.06,"1,253",May-21,HINDHEDE WALK,Resale,Strata,76,"13,487",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,01 to 05
EIGHT RIVERSUITES,"1,080,000",699.66,"1,544",May-21,WHAMPOA EAST,Resale,Strata,65,"16,615",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,21 to 25
THE WATERINA,"1,521,000","1,227.1","1,240",May-21,LORONG 40 GEYLANG,Resale,Strata,114,"13,342",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
MIRAGE TOWER,"2,380,000","1,227.1","1,940",May-21,KIM SENG ROAD,Resale,Strata,114,"20,877",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
THE MINTON,"1,060,000",936.47,"1,132",May-21,HOUGANG STREET 11,Resale,Strata,87,"12,184",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
BEDOK RESIDENCES,"1,400,000",850.36,"1,646",May-21,BEDOK NORTH DRIVE,Resale,Strata,79,"17,722",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
DORSETT RESIDENCES,"970,000",484.38,"2,003",May-21,NEW BRIDGE ROAD,Resale,Strata,45,"21,556",-,Apartment,1,99 yrs lease commencing from 2009,02,Rest of Central Region,01 to 05
HILLS APARTMENT,"5,580,000","3,186.14","1,751",May-21,GOLDHILL AVENUE,Resale,Strata,296,"18,851",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
LAKEVILLE,"1,185,000",775.01,"1,529",May-21,JURONG LAKE LINK,Resale,Strata,72,"16,458",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
CENTRAL GREEN CONDOMINIUM,"1,890,000","1,291.68","1,463",May-21,JALAN MEMBINA,Resale,Strata,120,"15,750",-,Condominium,1,99 yrs lease commencing from 1992,03,Rest of Central Region,16 to 20
THE CASCADIA,"2,385,000","1,248.62","1,910",May-21,BUKIT TIMAH ROAD,Resale,Strata,116,"20,560",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
KEMBANGAN SUITES,"760,000",527.44,"1,441",May-21,JALAN MASJID,Resale,Strata,49,"15,510",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
SELETAR PARK RESIDENCE,"970,000",839.59,"1,155",May-21,SELETAR ROAD,Resale,Strata,78,"12,436",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
THE BROOKS I,"806,000",570.49,"1,413",May-21,SPRINGSIDE WALK,Resale,Strata,53,"15,208",-,Apartment,1,Freehold,26,Outside Central Region,01 to 05
WATERVIEW,"1,390,000","1,323.97","1,050",May-21,TAMPINES AVENUE 1,Resale,Strata,123,"11,301",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
ROSEWOOD,"760,000","1,033.34",735,May-21,ROSEWOOD DRIVE,Resale,Strata,96,"7,917",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,11 to 15
PARC CENTENNIAL,"1,860,000","1,248.62","1,490",May-21,KAMPONG JAVA ROAD,Resale,Strata,116,"16,034",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE INTERLACE,"2,420,000","2,120.51","1,141",May-21,DEPOT ROAD,Resale,Strata,197,"12,284",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,01 to 05
THE INTERWEAVE,"930,000",688.9,"1,350",May-21,KIM KEAT ROAD,Resale,Strata,64,"14,531",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
BOTANIQUE AT BARTLEY,"1,000,000",656.6,"1,523",May-21,UPPER PAYA LEBAR ROAD,Resale,Strata,61,"16,393",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
BOTANIQUE AT BARTLEY,"1,200,000",731.95,"1,639",May-21,UPPER PAYA LEBAR ROAD,Resale,Strata,68,"17,647",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
BEDOK RESIDENCES,"1,260,000",925.7,"1,361",May-21,BEDOK NORTH DRIVE,Resale,Strata,86,"14,651",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
